agent_id,agent_name,role,title,status,adapter_type,budget_monthly_cents,spent_monthly_cents,last_heartbeat_at,is_active,pause_reason,paused_at,deleted_at,created_at,updated_at,capabilities,icon,model_config,device_config,adapter_config,runtime_config,permissions,metadata,company_id,company_name,company_status,reports_to_name,reports_to_role,manager_company_name
ffd8ddb0-b80f-402c-8a63-5232c81146a5,Max,specialist,Microsoft Project Integration Specialist,idle,http,0,0,2026-04-21 09:29:49.011+00,true,null,null,null,2026-04-17 11:51:05.355447+00,2026-04-21 09:59:29.872927+00,Microsoft Project scheduling and project management integration,null,"{""primary"":""glm-5.1"",""max_tokens"":4000,""temperature"":0.7,""context_window"":131072}","{""priority"":""high"",""device_id"":""msproject-connector-001""}","{""url"":""https://hermes-agent-web-6eeu.onrender.com/"",""model"":""openrouter/qwen/qwen-3-6-plus"",""timeoutSec"":300,""persistSession"":true}","{""heartbeat"":{""enabled"":false,""intervalSec"":300,""wakeOnDemand"":true,""wakeOnAssignment"":true,""wakeOnAutomation"":true,""maxConcurrentRuns"":3},""persistSession"":true}","{""can_assign_tasks"":false,""can_create_agents"":false}","{""team"":""Project Controls Integration"",""specialization"":""Microsoft Project""}",550e8400-e29b-41d4-a716-446655440000,IntegrateForge AI,active,Ziggy,ceo,IntegrateForge AI
333baf29-aa32-4239-8f5c-4a6a31125076,Nova,specialist,Navisworks Integration Specialist,idle,http,0,0,2026-04-21 09:31:04.803+00,true,null,null,null,2026-04-17 11:51:05.355447+00,2026-04-21 09:59:29.872927+00,Autodesk Navisworks clash detection and model coordination integration,null,"{""primary"":""glm-5.1"",""max_tokens"":4000,""temperature"":0.7,""context_window"":131072}","{""priority"":""high"",""device_id"":""navisworks-connector-001""}","{""url"":""https://hermes-agent-web-6eeu.onrender.com/"",""model"":""openrouter/qwen/qwen-3-6-plus"",""timeoutSec"":300,""persistSession"":true}","{""heartbeat"":{""enabled"":false,""intervalSec"":300,""wakeOnDemand"":true,""wakeOnAssignment"":true,""wakeOnAutomation"":true,""maxConcurrentRuns"":1},""persistSession"":true}","{""can_assign_tasks"":false,""can_create_agents"":false}","{""team"":""Design & BIM Integration"",""specialization"":""Navisworks""}",550e8400-e29b-41d4-a716-446655440000,IntegrateForge AI,active,Ziggy,ceo,IntegrateForge AI
7e285d59-ea6c-4e57-a2b1-e9fbbe336400,Phoenix,specialist,Primavera P6 Integration Specialist,idle,http,0,0,2026-04-21 09:23:32.009+00,true,null,null,null,2026-04-17 11:51:05.355447+00,2026-04-21 09:59:29.872927+00,Oracle Primavera P6 project scheduling and resource management integration,null,"{""primary"":""glm-5.1"",""max_tokens"":4000,""temperature"":0.7,""context_window"":131072}","{""priority"":""high"",""device_id"":""p6-connector-001""}","{""url"":""https://hermes-agent-web-6eeu.onrender.com/"",""model"":""openrouter/qwen/qwen-3-6-plus"",""timeoutSec"":300,""persistSession"":true}","{""heartbeat"":{""enabled"":false,""intervalSec"":300,""wakeOnDemand"":true,""wakeOnAssignment"":true,""wakeOnAutomation"":true,""maxConcurrentRuns"":3},""persistSession"":true}","{""can_assign_tasks"":false,""can_create_agents"":false}","{""team"":""Project Controls Integration"",""specialization"":""Primavera P6""}",550e8400-e29b-41d4-a716-446655440000,IntegrateForge AI,active,Ziggy,ceo,IntegrateForge AI
67b4c84c-c192-48bf-8369-c876b0306867,Pixel,specialist,BIM 360 Integration Specialist,idle,http,0,0,2026-04-21 09:29:24.601+00,true,null,null,null,2026-04-17 11:51:05.355447+00,2026-04-21 09:59:29.872927+00,Autodesk BIM 360 platform integration and workflow automation,null,"{""primary"":""glm-5.1"",""max_tokens"":4000,""temperature"":0.7,""context_window"":131072}","{""priority"":""high"",""device_id"":""bim360-connector-001""}","{""url"":""https://hermes-agent-web-6eeu.onrender.com/"",""model"":""openrouter/qwen/qwen-3-6-plus"",""timeoutSec"":300,""persistSession"":true}","{""heartbeat"":{""enabled"":false,""intervalSec"":300,""wakeOnDemand"":true,""wakeOnAssignment"":true,""wakeOnAutomation"":true,""maxConcurrentRuns"":1},""persistSession"":true}","{""can_assign_tasks"":false,""can_create_agents"":false}","{""team"":""Design & BIM Integration"",""specialization"":""BIM 360""}",550e8400-e29b-41d4-a716-446655440000,IntegrateForge AI,active,Ziggy,ceo,IntegrateForge AI
e750062b-700c-4b30-958b-14ee1cb9a234,Rex,specialist,Revit Integration Specialist,idle,http,0,0,2026-04-21 09:28:40.348+00,true,null,null,null,2026-04-17 11:51:05.355447+00,2026-04-21 09:59:29.872927+00,Autodesk Revit BIM modeling and family integration,null,"{""primary"":""glm-5.1"",""max_tokens"":4000,""temperature"":0.7,""context_window"":131072}","{""priority"":""high"",""device_id"":""revit-connector-001""}","{""url"":""https://hermes-agent-web-6eeu.onrender.com/"",""model"":""openrouter/qwen/qwen-3-6-plus"",""timeoutSec"":300,""persistSession"":true}","{""heartbeat"":{""enabled"":false,""intervalSec"":300,""wakeOnDemand"":true,""wakeOnAssignment"":true,""wakeOnAutomation"":true,""maxConcurrentRuns"":3},""persistSession"":true}","{""can_assign_tasks"":false,""can_create_agents"":false}","{""team"":""Design & BIM Integration"",""specialization"":""Revit""}",550e8400-e29b-41d4-a716-446655440000,IntegrateForge AI,active,Ziggy,ceo,IntegrateForge AI
c585d7bd-6c50-46ac-90c9-bb030d4749f4,Sasha,specialist,SharePoint Integration Specialist,idle,http,0,0,2026-04-21 09:22:58.146+00,true,null,null,null,2026-04-17 11:51:05.355447+00,2026-04-21 09:59:29.872927+00,Microsoft SharePoint document management and collaboration integration,null,"{""primary"":""glm-5.1"",""max_tokens"":4000,""temperature"":0.7,""context_window"":131072}","{""priority"":""high"",""device_id"":""sharepoint-connector-001""}","{""url"":""https://hermes-agent-web-6eeu.onrender.com/"",""model"":""openrouter/qwen/qwen-3-6-plus"",""timeoutSec"":300,""persistSession"":true}","{""heartbeat"":{""enabled"":false,""intervalSec"":300,""wakeOnDemand"":true,""wakeOnAssignment"":true,""wakeOnAutomation"":true,""maxConcurrentRuns"":1},""persistSession"":true}","{""can_assign_tasks"":false,""can_create_agents"":false}","{""team"":""Document Management Integration"",""specialization"":""SharePoint""}",550e8400-e29b-41d4-a716-446655440000,IntegrateForge AI,active,Ziggy,ceo,IntegrateForge AI
356e23c9-f9d2-4b22-9287-65c508a75d2c,Stan,specialist,STAAD Integration Specialist,idle,http,0,0,2026-04-21 09:29:08.564+00,true,null,null,null,2026-04-17 11:51:05.355447+00,2026-04-21 09:59:29.872927+00,Bentley STAAD structural analysis and design integration,null,"{""primary"":""glm-5.1"",""max_tokens"":4000,""temperature"":0.7,""context_window"":131072}","{""priority"":""high"",""device_id"":""staad-connector-001""}","{""url"":""https://hermes-agent-web-6eeu.onrender.com/"",""model"":""openrouter/qwen/qwen-3-6-plus"",""timeoutSec"":300,""persistSession"":true}","{""heartbeat"":{""enabled"":false,""intervalSec"":300,""wakeOnDemand"":true,""wakeOnAssignment"":true,""wakeOnAutomation"":true,""maxConcurrentRuns"":1},""persistSession"":true}","{""can_assign_tasks"":false,""can_create_agents"":false}","{""team"":""Analysis Tools Integration"",""specialization"":""STAAD""}",550e8400-e29b-41d4-a716-446655440000,IntegrateForge AI,active,Ziggy,ceo,IntegrateForge AI
6346b48c-29b6-416d-b2d3-e42cde7e6c47,Storm,specialist,SWMM Integration Specialist,idle,http,0,0,2026-04-21 09:18:11.361+00,true,null,null,null,2026-04-17 11:51:05.355447+00,2026-04-21 09:59:29.872927+00,EPA SWMM stormwater management and urban drainage modeling integration,null,"{""primary"":""glm-5.1"",""max_tokens"":4000,""temperature"":0.7,""context_window"":131072}","{""priority"":""high"",""device_id"":""swmm-connector-001""}","{""url"":""https://hermes-agent-web-6eeu.onrender.com/"",""model"":""openrouter/qwen/qwen-3-6-plus"",""timeoutSec"":300,""persistSession"":true}","{""heartbeat"":{""enabled"":false,""intervalSec"":300,""wakeOnDemand"":true,""wakeOnAssignment"":true,""wakeOnAutomation"":true,""maxConcurrentRuns"":3},""persistSession"":true}","{""can_assign_tasks"":false,""can_create_agents"":false}","{""team"":""Analysis Tools Integration"",""specialization"":""SWMM""}",550e8400-e29b-41d4-a716-446655440000,IntegrateForge AI,active,Ziggy,ceo,IntegrateForge AI
ef7565d1-f4dc-4958-9911-f9f700e338c2,Terra,specialist,Civil 3D Integration Specialist,idle,http,0,0,2026-04-21 09:24:41.482+00,true,null,null,null,2026-04-17 11:51:05.355447+00,2026-04-21 09:59:29.872927+00,Autodesk Civil 3D infrastructure design and survey integration,null,"{""primary"":""glm-5.1"",""max_tokens"":4000,""temperature"":0.7,""context_window"":131072}","{""priority"":""high"",""device_id"":""civil3d-connector-001""}","{""url"":""https://hermes-agent-web-6eeu.onrender.com/"",""model"":""openrouter/qwen/qwen-3-6-plus"",""timeoutSec"":300,""persistSession"":true}","{""heartbeat"":{""enabled"":false,""intervalSec"":300,""wakeOnDemand"":true,""wakeOnAssignment"":true,""wakeOnAutomation"":true,""maxConcurrentRuns"":3},""persistSession"":true}","{""can_assign_tasks"":false,""can_create_agents"":false}","{""team"":""Design & BIM Integration"",""specialization"":""Civil 3D""}",550e8400-e29b-41d4-a716-446655440000,IntegrateForge AI,active,Ziggy,ceo,IntegrateForge AI
1195e054-8d5d-490d-af07-56c9f318ca8b,Trix,specialist,Trimble Connect Integration Specialist,idle,http,0,0,2026-04-21 09:28:05.067+00,true,null,null,null,2026-04-17 11:51:05.355447+00,2026-04-21 09:59:29.872927+00,Trimble Connect field collaboration and data management integration,null,"{""primary"":""glm-5.1"",""max_tokens"":4000,""temperature"":0.7,""context_window"":131072}","{""priority"":""high"",""device_id"":""trimble-connector-001""}","{""url"":""https://hermes-agent-web-6eeu.onrender.com/"",""model"":""openrouter/qwen/qwen-3-6-plus"",""timeoutSec"":300,""persistSession"":true}","{""heartbeat"":{""enabled"":false,""intervalSec"":300,""wakeOnDemand"":true,""wakeOnAssignment"":true,""wakeOnAutomation"":true,""maxConcurrentRuns"":3},""persistSession"":true}","{""can_assign_tasks"":false,""can_create_agents"":false}","{""team"":""Document Management Integration"",""specialization"":""Trimble Connect""}",550e8400-e29b-41d4-a716-446655440000,IntegrateForge AI,active,Ziggy,ceo,IntegrateForge AI
c8e36f1f-1fc6-4a18-9796-6fb0ff5444be,Wiley,specialist,ProjectWise Integration Specialist,idle,http,0,0,2026-04-21 09:17:17.46+00,true,null,null,null,2026-04-17 11:51:05.355447+00,2026-04-21 09:59:29.872927+00,Bentley ProjectWise engineering document management integration,null,"{""primary"":""glm-5.1"",""max_tokens"":4000,""temperature"":0.7,""context_window"":131072}","{""priority"":""high"",""device_id"":""projectwise-connector-001""}","{""url"":""https://hermes-agent-web-6eeu.onrender.com/"",""model"":""openrouter/qwen/qwen-3-6-plus"",""timeoutSec"":300,""persistSession"":true}","{""heartbeat"":{""enabled"":false,""intervalSec"":300,""wakeOnDemand"":true,""wakeOnAssignment"":true,""wakeOnAutomation"":true,""maxConcurrentRuns"":1},""persistSession"":true}","{""can_assign_tasks"":false,""can_create_agents"":false}","{""team"":""Document Management Integration"",""specialization"":""ProjectWise""}",550e8400-e29b-41d4-a716-446655440000,IntegrateForge AI,active,Ziggy,ceo,IntegrateForge AI
11111111-1111-1111-1111-111111111111,Ziggy,ceo,Chief Integration Orchestrator,idle,http,0,0,2026-04-21 09:28:50.224+00,true,null,null,null,2026-04-17 11:51:05.355447+00,2026-04-21 09:59:29.872927+00,Central orchestration and coordination of third-party tool integrations across engineering platforms,null,"{""primary"":""glm-5.1"",""max_tokens"":6000,""temperature"":0.7,""context_window"":131072}","{""priority"":""high"",""device_id"":""integration-orchestrator-001""}","{""url"":""https://hermes-agent-web-6eeu.onrender.com/"",""model"":""openrouter/qwen/qwen-3-6-plus"",""timeoutSec"":300,""persistSession"":true}","{""heartbeat"":{""enabled"":false,""intervalSec"":300,""wakeOnDemand"":true,""wakeOnAssignment"":true,""wakeOnAutomation"":true,""maxConcurrentRuns"":1},""persistSession"":true}","{""can_assign_tasks"":true,""can_create_agents"":true}","{""team"":""Integration Leadership"",""specialization"":""Integration Orchestration""}",550e8400-e29b-41d4-a716-446655440000,IntegrateForge AI,active,Ziggy,ceo,IntegrateForge AI
77f119ed-f2db-4c45-828f-eaa783c8a435,Administrator,administration,null,idle,http,0,0,2026-04-21 09:28:11.52+00,true,null,null,null,2026-04-06 07:12:13.354051+00,2026-04-21 09:59:29.872927+00,null,null,null,null,"{""url"":""https://hermes-agent-web-6eeu.onrender.com/"",""model"":""openrouter/qwen/qwen-3-6-plus"",""timeoutSec"":300,""persistSession"":true}","{""heartbeat"":{""enabled"":false,""intervalSec"":300,""wakeOnDemand"":true,""wakeOnAssignment"":true,""wakeOnAutomation"":true,""maxConcurrentRuns"":1},""persistSession"":true}","{""canCreateAgents"":false}",null,c4d52645-a0ea-4a26-b381-baf0b3042f34,KnowledgeForge AI,active,Advisor Disciplines,discipline-strategist,KnowledgeForge AI
7416890b-1ed3-4298-9697-2e48355df10c,Advisor Disciplines,discipline-strategist,null,idle,http,0,0,2026-04-21 09:29:37.035+00,true,null,null,null,2026-04-06 04:25:54.373821+00,2026-04-21 09:59:29.872927+00,null,null,null,null,"{""url"":""https://hermes-agent-web-6eeu.onrender.com/"",""model"":""openrouter/qwen/qwen-3-6-plus"",""timeoutSec"":300,""persistSession"":true}","{""heartbeat"":{""enabled"":false,""intervalSec"":300,""wakeOnDemand"":true,""wakeOnAssignment"":true,""wakeOnAutomation"":true,""maxConcurrentRuns"":1},""persistSession"":true}","{""canCreateAgents"":false}",null,c4d52645-a0ea-4a26-b381-baf0b3042f34,KnowledgeForge AI,active,AmbiguityPrime,ceo,KnowledgeForge AI
68a18976-a913-4f6f-a6cd-2563a61e1e6b,AmbiguityPrime,ceo,Chief Executive Officer,idle,http,0,0,2026-04-21 09:30:21.221+00,true,null,null,null,2026-04-06 04:51:56.909352+00,2026-04-21 09:59:29.872927+00,null,null,null,null,"{""url"":""https://hermes-agent-web-6eeu.onrender.com/"",""model"":""openrouter/qwen/qwen-3-6-plus"",""timeoutSec"":300,""persistSession"":true}","{""heartbeat"":{""enabled"":false,""intervalSec"":300,""wakeOnDemand"":true,""wakeOnAssignment"":true,""wakeOnAutomation"":true,""maxConcurrentRuns"":1},""persistSession"":true}",{},null,c4d52645-a0ea-4a26-b381-baf0b3042f34,KnowledgeForge AI,active,AmbiguityPrime,ceo,KnowledgeForge AI
56669ae0-ee85-429a-acbb-4d08f29b4e96,Analyst Sector,sector-analyst,null,idle,http,0,0,2026-04-21 09:29:45.505+00,true,null,null,null,2026-04-06 04:25:54.373821+00,2026-04-21 09:59:29.872927+00,null,null,null,null,"{""url"":""https://hermes-agent-web-6eeu.onrender.com/"",""model"":""openrouter/qwen/qwen-3-6-plus"",""timeoutSec"":300,""persistSession"":true}","{""heartbeat"":{""enabled"":false,""intervalSec"":300,""wakeOnDemand"":true,""wakeOnAssignment"":true,""wakeOnAutomation"":true,""maxConcurrentRuns"":1},""persistSession"":true}","{""canCreateAgents"":false}",null,c4d52645-a0ea-4a26-b381-baf0b3042f34,KnowledgeForge AI,active,AmbiguityPrime,ceo,KnowledgeForge AI
3b865271-02bc-476a-9092-c3f49f4e0043,Architect,architectural,null,idle,http,0,0,2026-04-21 09:28:36.279+00,true,null,null,null,2026-04-06 06:15:51.919631+00,2026-04-21 09:59:29.872927+00,null,null,null,null,"{""url"":""https://hermes-agent-web-6eeu.onrender.com/"",""model"":""openrouter/qwen/qwen-3-6-plus"",""timeoutSec"":300,""persistSession"":true}","{""heartbeat"":{""enabled"":false,""intervalSec"":300,""wakeOnDemand"":true,""wakeOnAssignment"":true,""wakeOnAutomation"":true,""maxConcurrentRuns"":1},""persistSession"":true}","{""canCreateAgents"":false}",null,c4d52645-a0ea-4a26-b381-baf0b3042f34,KnowledgeForge AI,active,Advisor Disciplines,discipline-strategist,KnowledgeForge AI
e52a5174-5abc-4a87-9d82-b9353b5c832a,Archivist,document-control,null,idle,http,0,0,2026-04-21 09:27:51.463+00,true,null,null,null,2026-04-06 06:15:51.919631+00,2026-04-21 09:59:29.872927+00,null,null,null,null,"{""url"":""https://hermes-agent-web-6eeu.onrender.com/"",""model"":""openrouter/qwen/qwen-3-6-plus"",""timeoutSec"":300,""persistSession"":true}","{""heartbeat"":{""enabled"":false,""intervalSec"":300,""wakeOnDemand"":true,""wakeOnAssignment"":true,""wakeOnAutomation"":true,""maxConcurrentRuns"":1},""persistSession"":true}","{""canCreateAgents"":false}",null,c4d52645-a0ea-4a26-b381-baf0b3042f34,KnowledgeForge AI,active,Advisor Disciplines,discipline-strategist,KnowledgeForge AI
77a678eb-5887-4f2a-9b6d-ff1f70d87c70,Builder,civil-engineer,null,idle,http,0,0,2026-04-21 09:13:23.712+00,true,null,null,null,2026-04-06 06:15:51.919631+00,2026-04-21 09:59:29.872927+00,null,null,null,null,"{""url"":""https://hermes-agent-web-6eeu.onrender.com/"",""model"":""openrouter/qwen/qwen-3-6-plus"",""timeoutSec"":300,""persistSession"":true}","{""heartbeat"":{""enabled"":false,""intervalSec"":300,""wakeOnDemand"":true,""wakeOnAssignment"":true,""wakeOnAutomation"":true,""maxConcurrentRuns"":1},""persistSession"":true}","{""canCreateAgents"":false}",null,c4d52645-a0ea-4a26-b381-baf0b3042f34,KnowledgeForge AI,active,Advisor Disciplines,discipline-strategist,KnowledgeForge AI
cda6455d-6c11-4150-81be-377b0c9ad796,Chairman,board-of-directors,null,idle,http,0,0,2026-04-21 09:20:57.087+00,true,null,null,null,2026-04-06 06:15:51.919631+00,2026-04-21 09:59:29.872927+00,null,null,null,null,"{""url"":""https://hermes-agent-web-6eeu.onrender.com/"",""model"":""openrouter/qwen/qwen-3-6-plus"",""timeoutSec"":300,""persistSession"":true}","{""heartbeat"":{""enabled"":false,""intervalSec"":300,""wakeOnDemand"":true,""wakeOnAssignment"":true,""wakeOnAutomation"":true,""maxConcurrentRuns"":1},""persistSession"":true}","{""canCreateAgents"":false}",null,c4d52645-a0ea-4a26-b381-baf0b3042f34,KnowledgeForge AI,active,Advisor Disciplines,discipline-strategist,KnowledgeForge AI
d7bc2ca7-91b1-48eb-9383-f795c40b8cea,Chemist,chemical-engineer,null,idle,http,0,0,2026-04-21 09:23:31.407+00,true,null,null,null,2026-04-06 06:15:51.919631+00,2026-04-21 09:59:29.872927+00,null,null,null,null,"{""url"":""https://hermes-agent-web-6eeu.onrender.com/"",""model"":""openrouter/qwen/qwen-3-6-plus"",""timeoutSec"":300,""persistSession"":true}","{""heartbeat"":{""enabled"":false,""intervalSec"":300,""wakeOnDemand"":true,""wakeOnAssignment"":true,""wakeOnAutomation"":true,""maxConcurrentRuns"":1},""persistSession"":true}","{""canCreateAgents"":false}",null,c4d52645-a0ea-4a26-b381-baf0b3042f34,KnowledgeForge AI,active,Advisor Disciplines,discipline-strategist,KnowledgeForge AI
7713c85e-870d-431e-b3aa-c4fe331d1c16,Classy,specialist,Classification Specialist,idle,http,350000,0,2026-04-21 09:29:13.621+00,true,null,null,null,2026-04-20 15:32:42.078001+00,2026-04-21 09:59:29.872927+00,Document type identification and routing; Content categorization and tagging; Classification model training; Taxonomy management and maintenance; Classification accuracy validation; Routing rule optimization.,📂,null,null,"{""url"":""https://hermes-agent-web-6eeu.onrender.com/"",""model"":""anthropic/claude-haiku-3.5"",""skills"":[""document-type-identification"",""content-categorization"",""classification-model-training"",""taxonomy-management"",""classification-validation"",""routing-optimization"",""tagging-systems"",""category-maintenance""],""max_tokens"":1536,""temperature"":0.2}","{""heartbeat"":{""enabled"":false,""intervalSec"":300,""wakeOnDemand"":true,""wakeOnAssignment"":true,""wakeOnAutomation"":true,""maxConcurrentRuns"":1},""error_handling"":{""auto_retry"":true,""escalation_enabled"":false},""retry_attempts"":3,""timeout_seconds"":240,""max_concurrent_tasks"":25}","{""access"":{""admin_functions"":false,""write_routing_decisions"":true,""read_classification_data"":true},""execute"":{""allowed_domains"":[""docs-paperclip"",""docs-construct-ai""],""automation_engine"":""classification_specialist""},""classify"":{""document_types"":true,""routing_decisions"":true,""content_categories"":true}}","{""layer"":""specialized"",""department"":""document-processing-workflow"",""human_name"":""Sorter"",""created_via"":""ATLAS-WORKFLOW-ARCHITECTURE"",""specialization"":""document-classification""}",c4d52645-a0ea-4a26-b381-baf0b3042f34,KnowledgeForge AI,active,AmbiguityPrime,ceo,KnowledgeForge AI
76978fa6-7e8e-4df4-ae42-3e73ea325506,Communicator,public-relations,null,idle,http,0,0,2026-04-21 09:31:24.962+00,true,null,null,null,2026-04-06 06:15:51.919631+00,2026-04-21 09:59:29.872927+00,null,null,null,null,"{""url"":""https://hermes-agent-web-6eeu.onrender.com/"",""model"":""openrouter/qwen/qwen-3-6-plus"",""timeoutSec"":300,""persistSession"":true}","{""heartbeat"":{""enabled"":false,""intervalSec"":300,""wakeOnDemand"":true,""wakeOnAssignment"":true,""wakeOnAutomation"":true,""maxConcurrentRuns"":1},""persistSession"":true}","{""canCreateAgents"":false}",null,c4d52645-a0ea-4a26-b381-baf0b3042f34,KnowledgeForge AI,active,Advisor Disciplines,discipline-strategist,KnowledgeForge AI
6c0c0258-26bf-4e41-8680-a13a9fe04a27,Concierge,home-login,null,idle,http,0,0,2026-04-21 09:30:10.414+00,true,null,null,null,2026-04-06 07:12:13.354051+00,2026-04-21 09:59:29.872927+00,null,null,null,null,"{""url"":""https://hermes-agent-web-6eeu.onrender.com/"",""model"":""openrouter/qwen/qwen-3-6-plus"",""timeoutSec"":300,""persistSession"":true}","{""heartbeat"":{""enabled"":false,""intervalSec"":300,""wakeOnDemand"":true,""wakeOnAssignment"":true,""wakeOnAutomation"":true,""maxConcurrentRuns"":1},""persistSession"":true}","{""canCreateAgents"":false}",null,c4d52645-a0ea-4a26-b381-baf0b3042f34,KnowledgeForge AI,active,Analyst Sector,sector-analyst,KnowledgeForge AI
fa0380ad-8399-452b-97aa-810f4b8febec,Constructor,construction,null,idle,http,0,0,2026-04-21 09:30:55.761+00,true,null,null,null,2026-04-06 06:15:51.919631+00,2026-04-21 09:59:29.872927+00,null,null,null,null,"{""url"":""https://hermes-agent-web-6eeu.onrender.com/"",""model"":""openrouter/qwen/qwen-3-6-plus"",""timeoutSec"":300,""persistSession"":true}","{""heartbeat"":{""enabled"":false,""intervalSec"":300,""wakeOnDemand"":true,""wakeOnAssignment"":true,""wakeOnAutomation"":true,""maxConcurrentRuns"":1},""persistSession"":true}","{""canCreateAgents"":false}",null,c4d52645-a0ea-4a26-b381-baf0b3042f34,KnowledgeForge AI,active,Advisor Disciplines,discipline-strategist,KnowledgeForge AI
110a637e-eb76-433e-87a3-3f4210aa3965,Controller,project-controls,null,idle,http,0,0,2026-04-21 09:29:51.82+00,true,null,null,null,2026-04-06 06:15:51.919631+00,2026-04-21 09:59:29.872927+00,null,null,null,null,"{""url"":""https://hermes-agent-web-6eeu.onrender.com/"",""model"":""openrouter/qwen/qwen-3-6-plus"",""timeoutSec"":300,""persistSession"":true}","{""heartbeat"":{""enabled"":false,""intervalSec"":300,""wakeOnDemand"":true,""wakeOnAssignment"":true,""wakeOnAutomation"":true,""maxConcurrentRuns"":1},""persistSession"":true}","{""canCreateAgents"":false}",null,c4d52645-a0ea-4a26-b381-baf0b3042f34,KnowledgeForge AI,active,Advisor Disciplines,discipline-strategist,KnowledgeForge AI
b2ba6fbe-0c37-4fb6-924a-529b60ea8f56,Coordinator Guardian,workflow-guardian,null,idle,http,0,0,2026-04-21 09:24:22.769+00,true,null,null,null,2026-04-06 04:25:54.373821+00,2026-04-21 09:59:29.872927+00,null,null,null,null,"{""url"":""https://hermes-agent-web-6eeu.onrender.com/"",""model"":""openrouter/qwen/qwen-3-6-plus"",""timeoutSec"":300,""persistSession"":true}","{""heartbeat"":{""enabled"":false,""intervalSec"":300,""wakeOnDemand"":true,""wakeOnAssignment"":true,""wakeOnAutomation"":true,""maxConcurrentRuns"":1},""persistSession"":true}","{""canCreateAgents"":false}",null,c4d52645-a0ea-4a26-b381-baf0b3042f34,KnowledgeForge AI,active,Advisor Disciplines,discipline-strategist,KnowledgeForge AI
b2d72d60-4db0-43ea-bc4e-206e2487b5e7,Counsel,legal,null,idle,http,0,0,2026-04-21 09:29:13.008+00,true,null,null,null,2026-04-06 06:15:51.919631+00,2026-04-21 09:59:29.872927+00,null,null,null,null,"{""url"":""https://hermes-agent-web-6eeu.onrender.com/"",""model"":""openrouter/qwen/qwen-3-6-plus"",""timeoutSec"":300,""persistSession"":true}","{""heartbeat"":{""enabled"":false,""intervalSec"":300,""wakeOnDemand"":true,""wakeOnAssignment"":true,""wakeOnAutomation"":true,""maxConcurrentRuns"":1},""persistSession"":true}","{""canCreateAgents"":false}",null,c4d52645-a0ea-4a26-b381-baf0b3042f34,KnowledgeForge AI,active,Advisor Disciplines,discipline-strategist,KnowledgeForge AI
3ef52731-14fc-4347-9185-3e0c00c30486,Critic,doc-analyzer,null,idle,http,0,0,2026-04-21 09:30:38.702+00,true,null,null,null,2026-04-06 04:25:54.373821+00,2026-04-21 09:59:29.872927+00,null,null,null,null,"{""url"":""https://hermes-agent-web-6eeu.onrender.com/"",""model"":""openrouter/qwen/qwen-3-6-plus"",""timeoutSec"":300,""persistSession"":true}","{""heartbeat"":{""enabled"":false,""intervalSec"":300,""wakeOnDemand"":true,""wakeOnAssignment"":true,""wakeOnAutomation"":true,""maxConcurrentRuns"":1},""persistSession"":true}","{""canCreateAgents"":false}",null,c4d52645-a0ea-4a26-b381-baf0b3042f34,KnowledgeForge AI,active,AmbiguityPrime,ceo,KnowledgeForge AI
770aa6b5-96b5-4958-8cf0-c013a13d9a81,Designer,design,null,idle,http,0,0,2026-04-21 09:30:17.506+00,true,null,null,null,2026-04-06 06:15:51.919631+00,2026-04-21 09:59:29.872927+00,null,null,null,null,"{""url"":""https://hermes-agent-web-6eeu.onrender.com/"",""model"":""openrouter/qwen/qwen-3-6-plus"",""timeoutSec"":300,""persistSession"":true}","{""heartbeat"":{""enabled"":false,""intervalSec"":300,""wakeOnDemand"":true,""wakeOnAssignment"":true,""wakeOnAutomation"":true,""maxConcurrentRuns"":1},""persistSession"":true}","{""canCreateAgents"":false}",null,c4d52645-a0ea-4a26-b381-baf0b3042f34,KnowledgeForge AI,active,Advisor Disciplines,discipline-strategist,KnowledgeForge AI
dab5a37d-beae-4fb9-bccb-7eaea5c6c859,Developer,developer,null,idle,http,0,0,2026-04-21 09:31:10.366+00,true,null,null,null,2026-04-06 06:15:51.919631+00,2026-04-21 09:59:29.872927+00,null,null,null,null,"{""url"":""https://hermes-agent-web-6eeu.onrender.com/"",""model"":""openrouter/qwen/qwen-3-6-plus"",""timeoutSec"":300,""persistSession"":true}","{""heartbeat"":{""enabled"":false,""intervalSec"":300,""wakeOnDemand"":true,""wakeOnAssignment"":true,""wakeOnAutomation"":true,""maxConcurrentRuns"":1},""persistSession"":true}","{""canCreateAgents"":false}",null,c4d52645-a0ea-4a26-b381-baf0b3042f34,KnowledgeForge AI,active,Advisor Disciplines,discipline-strategist,KnowledgeForge AI
3e7cee54-f70f-407e-8869-e33b6119b8ef,Director Construction,construction-director,null,idle,http,0,0,2026-04-21 09:31:31.629+00,true,null,null,null,2026-04-06 06:15:51.919631+00,2026-04-21 09:59:29.872927+00,null,null,null,null,"{""url"":""https://hermes-agent-web-6eeu.onrender.com/"",""model"":""openrouter/qwen/qwen-3-6-plus"",""timeoutSec"":300,""persistSession"":true}","{""heartbeat"":{""enabled"":false,""intervalSec"":300,""wakeOnDemand"":true,""wakeOnAssignment"":true,""wakeOnAutomation"":true,""maxConcurrentRuns"":1},""persistSession"":true}","{""canCreateAgents"":false}",null,c4d52645-a0ea-4a26-b381-baf0b3042f34,KnowledgeForge AI,active,Advisor Disciplines,discipline-strategist,KnowledgeForge AI
